player_id,minutes,rookie_season
765,679.0933333333334,2001
270,2389.0133333333333,2001
458,2429.29,2001
93,1693.6266666666668,2001
1134,846.2716666666666,2001
1085,19.261666666666667,2001
1956,182.055,2001
375,1205.71,2001
462,39.913333333333334,2001
2074,65.79,2001
1521,1626.2183333333332,2001
1751,1605.9066666666668,2001
2054,946.625,2001
2063,143.96166666666667,2001
147,2947.5466666666666,2001
2048,1097.425,2001
2037,1046.6216666666667,2001
469,2992.005,2001
1554,71.66166666666666,2001
1975,56.4,2001
1899,2256.585,2001
381,49.72833333333333,2001
994,149.02666666666667,2001
1114,114.66833333333334,2001
679,1457.8766666666668,2001
2044,218.92333333333335,2001
2078,9.916666666666666,2001
467,3067.173333333333,2001
1891,3090.56,2001
1715,2289.596666666667,2001
1902,1156.74,2001
976,2828.945,2001
1741,1139.9883333333332,2001
979,2637.665,2001
760,245.26333333333332,2001
2040,136.455,2001
966,1181.8083333333334,2001
711,3211.048333333333,2001
754,1690.2183333333332,2001
29,194.465,2001
693,1941.3766666666668,2001
2038,267.0566666666667,2001
680,1710.84,2001
715,32.068333333333335,2001
180,264.495,2001
317,2125.98,2001
304,2395.2183333333332,2001
961,527.2116666666667,2001
271,2050.6183333333333,2001
468,1009.325,2001
1886,572.18,2001
146,736.25,2001
1908,862.5416666666666,2001
436,2975.5666666666666,2001
252,2890.695,2001
1496,1731.09,2001
1509,624.26,2001
383,889.155,2001
72,849.9383333333334,2001
1903,1820.225,2001
2030,2273.3233333333333,2001
1721,1719.735,2001
236,632.88,2001
708,3202.6866666666665,2001
1563,924.85,2001
788,1828.7933333333333,2001
2039,1240.0666666666666,2001
2064,935.335,2001
977,2791.005,2001
1600,208.47666666666666,2001
703,2128.3633333333332,2001
111,1946.7816666666668,2001
1885,2829.8766666666666,2001
441,2224.52,2001
1930,5.988333333333333,2001
1919,604.475,2001
1716,1842.9,2001
913,2108.221666666667,2001
1683,631.9766666666667,2001
84,3012.74,2001
2068,168.11,2001
1444,697.6566666666666,2001
1924,467.50166666666667,2001
283,2003.6916666666666,2001
953,1986.9733333333334,2001
919,548.3783333333333,2001
26,298.7966666666667,2001
446,2070.8633333333332,2001
51,485.1716666666667,2001
990,1217.6583333333333,2001
2055,9.433333333333334,2001
1531,1407.3733333333332,2001
948,2131.2516666666666,2001
2033,1581.3533333333332,2001
53,1507.9933333333333,2001
1548,1099.155,2001
95,102.865,2001
349,2581.8316666666665,2001
2058,636.8783333333333,2001
998,941.3766666666667,2001
1110,722.1216666666667,2001
2043,1265.7883333333334,2001
672,1001.5466666666666,2001
761,543.8166666666667,2001
1723,1613.3083333333334,2001
1074,1400.8233333333333,2001
1508,1969.5383333333334,2001
1897,2363.1466666666665,2001
688,1490.0,2001
1722,2619.6783333333333,2001
1720,1395.52,2001
714,3444.16,2001
1138,75.08333333333333,2001
1709,2127.8866666666668,2001
2072,35.05166666666667,2001
1913,879.1533333333333,2001
63,1612.2166666666667,2001
1565,123.265,2001
1710,3190.425,2001
2034,2388.935,2001
2130,846.6183333333333,2001
2065,179.47666666666666,2001
1630,1151.575,2001
1960,1141.6583333333333,2001
782,1216.3383333333334,2001
42,1208.49,2001
983,1651.6383333333333,2001
302,2352.903333333333,2001
2050,1810.575,2001
177,33.641666666666666,2001
1737,915.1516666666666,2001
98,170.14833333333334,2001
89,2686.366666666667,2001
1918,281.5966666666667,2001
178,1620.38,2001
2071,220.48,2001
970,1815.5683333333334,2001
901,648.8533333333334,2001
136,2805.653333333333,2001
1727,1579.0616666666667,2001
121,2101.826666666667,2001
2101,593.355,2001
1718,3123.905,2001
978,2905.1266666666666,2001
2143,148.13166666666666,2001
442,39.928333333333335,2001
461,639.6933333333334,2001
2047,1356.0533333333333,2001
1900,399.97833333333335,2001
1711,2457.1966666666667,2001
1747,286.60833333333335,2001
1952,30.026666666666667,2001
753,1237.9833333333333,2001
988,6.583333333333333,2001
1740,2722.8416666666667,2001
739,2943.3316666666665,2001
1725,1239.4116666666666,2001
951,3131.068333333333,2001
397,3182.7966666666666,2001
1073,683.9366666666666,2001
1888,2519.88,2001
1594,206.605,2001
296,2293.5633333333335,2001
1729,71.18333333333334,2001
109,1589.68,2001
123,1261.445,2001
1714,1208.3333333333333,2001
393,1372.335,2001
1934,572.0116666666667,2001
915,2181.5033333333336,2001
166,1139.5,2001
1500,2534.375,2001
1728,917.7983333333333,2001
2092,73.30166666666666,2001
1739,2060.695,2001
2106,303.46,2001
1763,698.0333333333333,2001
208,2710.6666666666665,2001
1734,57.031666666666666,2001
417,981.8983333333333,2001
64,998.4066666666666,2001
955,965.7433333333333,2001
1513,1660.58,2001
197,39.95,2001
1909,126.13833333333334,2001
281,1270.495,2001
937,2130.8616666666667,2001
2173,44.68833333333333,2001
251,1229.7466666666667,2001
399,1551.6566666666668,2001
1742,1239.2233333333334,2001
1000,2397.72,2001
406,2921.806666666667,2001
949,3240.56,2001
762,2002.8666666666666,2001
431,1084.3566666666666,2001
1890,2858.69,2001
1035,142.02333333333334,2001
428,1089.8283333333334,2001
2098,37.35666666666667,2001
2066,223.105,2001
278,1183.9116666666666,2001
1536,1662.5716666666667,2001
950,2558.3116666666665,2001
1883,3193.963333333333,2001
1864,131.85166666666666,2001
70,652.2583333333333,2001
959,2386.6266666666666,2001
120,2541.2516666666666,2001
2031,1313.22,2001
1505,420.6983333333333,2001
2121,12.316666666666666,2001
210,2822.05,2001
426,225.25,2001
371,112.74166666666666,2001
345,1679.055,2001
689,1801.4883333333332,2001
1495,3173.9533333333334,2001
896,2613.9266666666667,2001
1906,198.775,2001
1501,2084.28,2001
103,340.73333333333335,2001
957,75.60333333333334,2001
1928,595.845,2001
339,1160.5116666666668,2001
67,30.245,2001
389,1597.8016666666667,2001
1499,845.3083333333333,2001
960,2287.588333333333,2001
763,818.9666666666667,2001
380,77.67333333333333,2001
1503,3093.661666666667,2001
145,588.5,2001
1892,1116.5133333333333,2001
696,2456.33,2001
969,254.59,2001
1607,1005.1383333333333,2001
895,116.97666666666667,2001
238,2365.0666666666666,2001
1838,1556.125,2001
1731,467.65,2001
721,260.77166666666665,2001
137,660.5616666666666,2001
452,2128.9383333333335,2001
1713,2980.056666666667,2001
219,919.53,2001
958,1901.08,2001
124,2416.2316666666666,2001
1735,279.1533333333333,2001
1907,1495.3633333333332,2001
702,2334.2383333333332,2001
1887,2855.89,2001
1005,1582.89,2001
962,474.15166666666664,2001
1917,38.805,2001
445,959.28,2001
781,56.165,2001
1895,460.4433333333333,2001
440,774.4833333333333,2001
1985,19.1,2001
980,613.9466666666667,2001
2062,603.93,2002
243,1469.0133333333333,2002
1425,1549.9183333333333,2002
1502,1485.29,2002
1559,1386.62,2002
1733,1309.385,2002
673,422.865,2002
275,2915.17,2002
947,2624.165,2002
297,2453.2233333333334,2002
2228,449.705,2002
2264,124.57333333333334,2002
1541,2932.87,2002
1043,153.22166666666666,2002
1889,3019.3316666666665,2002
1905,2153.6133333333332,2002
692,634.5433333333333,2002
358,2464.8733333333334,2002
1738,141.07666666666665,2002
1712,3033.31,2002
1853,1050.4883333333332,2002
1533,366.0683333333333,2002
193,3139.7433333333333,2002
324,2060.391666666667,2002
952,3406.435,2002
1498,2169.815,2002
213,2976.945,2002
176,47.58833333333333,2002
686,235.06833333333333,2002
2238,317.35,2002
1609,988.665,2002
1506,1282.7233333333334,2002
422,1353.5183333333334,2002
1884,3319.765,2002
1112,2918.931666666667,2002
902,693.685,2002
448,1928.595,2002
682,1783.7466666666667,2002
1517,1752.7916666666667,2002
2250,339.69666666666666,2002
1719,2350.475,2002
1802,2264.075,2002
2220,194.78833333333333,2002
2217,1266.54,2002
699,3038.235,2002
85,88.695,2002
1510,1149.3166666666666,2002
2073,42.583333333333336,2002
258,2256.3783333333336,2002
2243,291.41333333333336,2002
216,628.1316666666667,2002
1730,1107.8783333333333,2002
1477,1699.02,2002
1743,84.96833333333333,2002
179,663.2216666666667,2002
1724,771.6733333333333,2002
935,1998.4616666666666,2002
1898,584.645,2002
384,1637.3733333333332,2002
1916,278.02,2002
2306,369.93833333333333,2002
435,168.79,2002
1538,69.46666666666667,2002
891,1384.435,2002
1520,1143.4166666666667,2002
2294,41.99166666666667,2002
369,1057.48,2002
1497,2355.935,2002
685,232.71333333333334,2002
2365,260.65833333333336,2002
164,1578.8783333333333,2002
1544,131.05,2002
201,326.93666666666667,2002
423,810.1066666666667,2002
2036,1657.5816666666667,2002
168,1235.5033333333333,2002
185,2072.32,2002
43,2171.1316666666667,2002
363,1443.9883333333332,2002
1088,2280.545,2002
359,91.98,2002
221,1725.8983333333333,2002
361,2854.6716666666666,2002
1894,1616.74,2002
916,1429.545,2002
722,1707.23,2002
2042,1323.14,2002
1749,3115.8016666666667,2002
905,2446.366666666667,2002
2053,634.8816666666667,2002
1800,1088.7,2002
757,2793.278333333333,2002
2245,63.785,2002
2061,433.19166666666666,2002
105,1182.5866666666666,2002
344,586.0733333333334,2002
2091,24.316666666666666,2002
198,798.7666666666667,2002
1504,2219.346666666667,2002
330,553.9383333333334,2002
2032,2225.0383333333334,2002
353,2733.3216666666667,2002
239,22.413333333333334,2002
1032,1206.9133333333334,2002
764,2305.2266666666665,2002
133,2490.366666666667,2002
2205,109.49833333333333,2002
2052,1131.1933333333334,2002
1051,180.68166666666667,2002
2352,138.97,2002
244,65.81666666666666,2002
209,884.9483333333334,2002
2035,1722.395,2002
1507,1855.9366666666667,2002
965,1974.8133333333333,2002
934,2080.633333333333,2002
1760,298.68,2002
365,783.12,2002
2046,2418.048333333333,2002
1904,1762.5083333333334,2002
54,2.7666666666666666,2002
87,2905.63,2002
1901,1156.1816666666666,2002
1717,2890.955,2002
690,712.7083333333334,2002
2051,844.4416666666667,2002
681,118.55333333333333,2002
923,1749.1783333333333,2002
57,2796.0516666666667,2002
77,131.44333333333333,2002
1863,761.745,2002
2248,965.3983333333333,2002
2109,381.01666666666665,2002
2204,1895.4766666666667,2002
2067,1230.37,2002
224,3155.2183333333332,2002
1944,652.2233333333334,2002
2201,1150.7783333333334,2002
2059,1351.3816666666667,2002
922,2158.068333333333,2002
695,32.888333333333335,2002
386,47.6,2002
1882,3016.25,2002
1023,775.0166666666667,2002
376,656.0966666666667,2002
15,1716.6533333333334,2002
727,2225.258333333333,2002
677,1749.8983333333333,2002
2057,226.37333333333333,2002
956,1736.745,2002
1065,1640.0316666666668,2002
2081,21.43,2002
911,1659.1016666666667,2002
2041,620.485,2002
1915,299.12333333333333,2002
1732,573.1533333333333,2002
280,248.19166666666666,2002
697,1406.4083333333333,2002
56,3297.1433333333334,2002
718,1141.4316666666666,2002
248,892.8216666666667,2002
45,1831.8616666666667,2002
2222,431.71666666666664,2002
2240,1152.145,2002
779,606.5366666666666,2002
299,2347.625,2002
255,513.5566666666666,2002
3,1868.1016666666667,2002
21,1513.0316666666668,2002
1761,884.8166666666667,2002
323,25.016666666666666,2002
731,1110.0333333333333,2002
165,1374.51,2002
2069,1368.4183333333333,2002
1942,177.05666666666667,2002
2045,1969.3,2002
270,2211.463333333333,2002
458,610.205,2002
93,1231.765,2002
1134,306.47,2002
1829,76.005,2002
1085,29.116666666666667,2002
1956,1274.4583333333333,2002
375,173.66333333333333,2002
2074,180.68166666666667,2002
1521,1855.4983333333332,2002
1751,1347.0633333333333,2002
2054,1584.5466666666666,2002
2063,900.9633333333334,2002
147,3155.568333333333,2002
2048,1552.0366666666666,2002
2224,2443.415,2002
2037,481.705,2002
469,1596.3983333333333,2002
1899,2242.615,2002
2249,41.43333333333333,2002
1114,143.94833333333332,2002
2260,1444.6616666666666,2002
679,284.815,2002
2044,363.025,2002
2215,1403.1083333333333,2002
2078,92.57333333333334,2002
467,3056.0216666666665,2002
2202,2627.845,2002
1891,2967.53,2002
1715,2237.6466666666665,2002
1902,1784.6066666666666,2002
976,3031.7033333333334,2002
2244,76.11,2002
1741,104.11666666666666,2002
1983,277.995,2002
979,2707.8566666666666,2002
1744,951.7283333333334,2002
2040,74.58833333333334,2002
966,1636.26,2002
711,2685.9983333333334,2002
2219,34.211666666666666,2002
754,1823.5166666666667,2002
2343,154.45833333333334,2002
2207,1916.7366666666667,2002
693,1925.1166666666666,2002
2038,1126.0783333333334,2002
680,586.035,2002
180,799.4516666666667,2002
317,930.3533333333334,2002
304,2569.665,2002
961,485.04,2002
271,724.9266666666666,2002
468,1989.3016666666667,2002
1886,1646.215,2002
2218,38.028333333333336,2002
146,678.72,2002
1908,2143.2166666666667,2002
436,2634.2633333333333,2002
252,3037.535,2002
2208,245.14166666666668,2002
1496,2461.685,2002
1509,1918.6416666666667,2002
383,1414.5933333333332,2002
72,2427.47,2002
2261,559.8583333333333,2002
1903,2481.423333333333,2002
2030,2504.786666666667,2002
1721,2186.8083333333334,2002
954,2598.63,2002
708,3171.4783333333335,2002
1563,1724.36,2002
788,866.3383333333334,2002
2039,157.09833333333333,2002
2213,77.25,2002
977,3065.1316666666667,2002
703,2769.451666666667,2002
2198,817.1,2002
111,1683.7883333333334,2002
1885,999.47,2002
441,2310.645,2002
1716,2045.8116666666667,2002
1683,10.883333333333333,2002
84,3327.8633333333332,2002
2068,177.65,2002
1444,720.595,2002
1924,1912.7733333333333,2002
1910,100.71666666666667,2002
283,1614.5116666666668,2002
2254,515.7033333333334,2002
953,1250.7883333333334,2002
446,1555.8916666666667,2002
2124,160.835,2002
990,1728.06,2002
2055,46.77,2002
1531,498.07,2002
948,1008.9666666666667,2002
2033,1964.9083333333333,2002
1548,415.7816666666667,2002
95,201.79833333333335,2002
349,2364.035,2002
2058,648.74,2002
998,425.285,2002
1110,655.5266666666666,2002
2043,154.655,2002
672,350.2416666666667,2002
761,35.18333333333333,2002
1723,2547.2083333333335,2002
2230,42.96,2002
2370,407.62666666666667,2002
1897,1641.43,2002
2214,117.65,2002
688,1905.4083333333333,2002
1722,125.55,2002
1720,708.5966666666667,2002
714,2755.1783333333333,2002
893,2089.0016666666666,2002
1709,2569.633333333333,2002
2072,1417.1283333333333,2002
1913,168.74,2002
1565,91.33333333333333,2002
1710,2657.33,2002
2229,117.57833333333333,2002
2034,2127.891666666667,2002
2130,11.883333333333333,2002
1630,213.465,2002
1960,790.4116666666666,2002
782,711.02,2002
348,89.785,2002
42,1284.785,2002
983,2246.39,2002
302,599.6616666666666,2002
2050,1990.0766666666666,2002
1737,2170.035,2002
98,220.29166666666666,2002
89,2497.7,2002
2369,68.46333333333334,2002
1918,147.01166666666666,2002
2071,222.30166666666668,2002
2351,1076.9666666666667,2002
970,1563.8266666666666,2002
136,2563.3733333333334,2002
1727,2401.3033333333333,2002
121,899.4133333333333,2002
2200,3001.866666666667,2002
1718,3298.8566666666666,2002
978,2648.46,2002
461,1918.3033333333333,2002
1542,1173.6533333333334,2002
2056,160.615,2002
2047,2153.84,2002
1900,487.68666666666667,2002
1711,2453.845,2002
1747,596.1966666666667,2002
1952,892.535,2002
753,5.85,2002
988,176.19666666666666,2002
1740,2583.6183333333333,2002
739,2965.765,2002
1725,2220.335,2002
2237,5.65,2002
951,2525.7366666666667,2002
397,2890.68,2002
1073,47.475,2002
1888,2200.2533333333336,2002
2210,1919.4233333333334,2002
1594,519.8116666666666,2002
296,2290.2883333333334,2002
1729,1955.9683333333332,2002
109,2142.695,2002
123,253.69333333333333,2002
1714,677.5583333333333,2002
393,2291.125,2002
1934,1770.36,2002
915,1880.3833333333334,2002
2206,127.49333333333334,2002
1500,1717.8466666666666,2002
2257,244.90333333333334,2002
1739,1765.94,2002
1601,539.93,2002
1763,1687.8966666666668,2002
208,2606.616666666667,2002
694,160.66166666666666,2002
417,722.645,2002
955,1653.31,2002
2223,175.91,2002
1513,1881.8366666666666,2002
1909,1291.9016666666666,2002
281,735.5333333333333,2002
937,1998.9283333333333,2002
1752,319.4,2002
399,729.6883333333334,2002
1742,602.7983333333333,2002
1000,1595.48,2002
2203,3098.1,2002
406,2420.661666666667,2002
949,2978.0783333333334,2002
762,757.2383333333333,2002
431,1234.68,2002
1890,3107.508333333333,2002
1035,249.32833333333335,2002
2098,725.3383333333334,2002
2049,1529.9483333333333,2002
278,1316.2033333333334,2002
1536,225.91833333333332,2002
950,3186.4733333333334,2002
1883,2340.68,2002
1864,49.435,2002
70,773.6183333333333,2002
959,2837.9483333333333,2002
2212,514.0466666666666,2002
120,2212.1966666666667,2002
2031,1801.4166666666667,2002
2347,97.94666666666667,2002
1505,442.4033333333333,2002
2242,1115.2966666666666,2002
210,964.1883333333334,2002
345,1289.435,2002
689,82.15,2002
2357,401.62166666666667,2002
1495,3331.66,2002
896,1600.0666666666666,2002
1906,40.94,2002
1501,1991.5633333333333,2002
1928,1501.425,2002
339,1133.835,2002
389,1495.585,2002
1499,1820.495,2002
960,1446.2766666666666,2002
763,1244.9283333333333,2002
2225,2271.1783333333333,2002
1503,2908.86,2002
145,472.82666666666665,2002
1892,476.70166666666665,2002
696,1750.1183333333333,2002
969,429.8983333333333,2002
1762,340.62166666666667,2002
2239,2235.5783333333334,2002
1607,1857.9116666666666,2002
2211,1450.3916666666667,2002
238,809.255,2002
1838,1499.4233333333334,2002
1731,1462.1083333333333,2002
2199,1392.8166666666666,2002
2349,95.45666666666666,2002
452,1710.5783333333334,2002
1713,2385.645,2002
219,5.1883333333333335,2002
958,1343.775,2002
124,2418.1683333333335,2002
2209,1234.95,2002
1735,883.34,2002
1907,495.11333333333334,2002
702,1656.4266666666667,2002
1887,3120.6266666666666,2002
1005,1118.61,2002
962,719.3183333333334,2002
1917,594.3766666666667,2002
445,2793.076666666667,2002
2226,883.1916666666667,2002
1895,260.3566666666667,2002
2216,237.20166666666665,2002
1442,1178.4916666666666,2002
1985,846.24,2002
980,1330.2333333333333,2002
2062,8.533333333333333,2003
243,2377.64,2003
1425,1601.3783333333333,2003
2492,109.62166666666667,2003
1502,1786.2066666666667,2003
1559,1369.8666666666666,2003
1733,2467.7766666666666,2003
673,1493.645,2003
275,3109.7933333333335,2003
947,3484.07,2003
2228,29.18166666666667,2003
1541,2642.346666666667,2003
1043,69.805,2003
2405,2569.9383333333335,2003
1889,2913.2283333333335,2003
1905,2214.185,2003
692,1329.6083333333333,2003
358,1776.82,2003
1738,445.24,2003
1712,3229.3083333333334,2003
1853,913.4633333333334,2003
924,86.28333333333333,2003
1533,842.83,2003
193,2117.4533333333334,2003
324,2243.258333333333,2003
2541,89.39333333333333,2003
952,3235.3683333333333,2003
1498,870.5766666666667,2003
213,1897.7433333333333,2003
176,32.63,2003
1609,209.57166666666666,2003
717,1203.2933333333333,2003
1506,630.8783333333333,2003
422,427.13,2003
1884,1893.03,2003
1112,2871.2516666666666,2003
902,689.8016666666666,2003
448,1800.235,2003
682,1130.08,2003
1517,1672.9066666666668,2003
2250,373.6483333333333,2003
1719,2397.2083333333335,2003
2411,78.16666666666667,2003
1802,2270.9983333333334,2003
2220,69.61666666666666,2003
1585,19.933333333333334,2003
2217,1929.3933333333334,2003
699,2482.15,2003
1510,928.2966666666666,2003
2073,14.35,2003
258,2641.5233333333335,2003
2243,721.4433333333334,2003
216,897.6683333333333,2003
1730,1384.3616666666667,2003
1477,2568.326666666667,2003
1743,138.70333333333335,2003
1724,79.83166666666666,2003
935,1389.585,2003
384,2352.9016666666666,2003
1916,575.325,2003
2306,283.8933333333333,2003
2430,2047.9583333333333,2003
2406,2855.6516666666666,2003
2418,1145.2383333333332,2003
2456,88.31833333333333,2003
891,515.3983333333333,2003
1520,13.221666666666666,2003
369,1467.255,2003
1497,2330.205,2003
685,646.1733333333333,2003
2365,902.555,2003
164,105.40333333333334,2003
1544,38.083333333333336,2003
201,10.456666666666667,2003
2423,666.605,2003
2036,806.4683333333334,2003
168,264.015,2003
2442,6.316666666666666,2003
185,2617.325,2003
43,1050.3,2003
2404,479.74,2003
363,2211.39,2003
1088,1397.9016666666666,2003
221,2026.035,2003
361,2824.951666666667,2003
1736,150.49666666666667,2003
1894,2004.775,2003
916,836.065,2003
722,2060.318333333333,2003
2042,1358.69,2003
1749,3040.923333333333,2003
2402,1384.9083333333333,2003
905,2280.885,2003
2053,75.61666666666666,2003
1800,711.425,2003
757,1314.0383333333334,2003
2245,115.235,2003
2424,518.12,2003
2429,759.3583333333333,2003
2061,537.7783333333333,2003
198,599.775,2003
1504,220.695,2003
330,87.985,2003
2032,2005.9916666666666,2003
353,2349.31,2003
1032,924.7433333333333,2003
764,1671.6866666666667,2003
133,2710.6716666666666,2003
2205,945.5866666666667,2003
2052,760.8633333333333,2003
2352,94.29,2003
1507,2553.095,2003
965,2829.0333333333333,2003
934,1742.185,2003
2046,2764.92,2003
1904,1612.1566666666668,2003
2484,92.18,2003
87,514.6733333333333,2003
1901,1887.8883333333333,2003
1717,3121.16,2003
690,10.033333333333333,2003
2051,1613.6633333333334,2003
681,6.266666666666667,2003
923,2375.835,2003
57,2709.6383333333333,2003
2400,1875.57,2003
1863,1321.535,2003
2248,1361.9616666666666,2003
2204,1882.4316666666666,2003
2067,1025.1866666666667,2003
224,1788.1133333333332,2003
1944,1354.3616666666667,2003
2201,1576.3216666666667,2003
2059,1100.4466666666667,2003
981,143.38166666666666,2003
922,867.9583333333334,2003
1882,2450.0716666666667,2003
1023,340.14666666666665,2003
15,1360.8183333333334,2003
727,3108.895,2003
677,2350.3116666666665,2003
956,1976.5416666666667,2003
1065,1277.6383333333333,2003
911,1170.6833333333334,2003
2041,514.0566666666666,2003
1915,135.20833333333334,2003
2436,62.90833333333333,2003
2421,167.415,2003
697,786.4316666666666,2003
2410,112.55833333333334,2003
56,3209.615,2003
718,1223.045,2003
248,1496.105,2003
2222,572.825,2003
2240,2867.895,2003
779,1533.8933333333334,2003
299,2591.7833333333333,2003
1921,2154.391666666667,2003
255,840.79,2003
3,489.72833333333335,2003
1761,1516.2366666666667,2003
323,539.005,2003
731,1926.885,2003
2462,3.225,2003
2045,1178.155,2003
270,85.06166666666667,2003
458,2244.7366666666667,2003
93,322.98,2003
2080,240.12166666666667,2003
1956,1927.2883333333334,2003
2452,1500.9383333333333,2003
1521,1689.7966666666666,2003
1751,230.31333333333333,2003
2054,542.3716666666667,2003
2063,947.105,2003
147,3351.891666666667,2003
2048,2444.1566666666668,2003
2224,2237.9883333333332,2003
2037,1987.9183333333333,2003
469,3325.806666666667,2003
2441,8.818333333333333,2003
1899,2517.903333333333,2003
2249,80.435,2003
2457,339.12,2003
2407,290.34166666666664,2003
2260,420.84,2003
679,894.5666666666667,2003
2044,105.325,2003
2215,1897.5716666666667,2003
467,2988.5583333333334,2003
2202,2696.705,2003
1891,3083.8483333333334,2003
1715,2405.0933333333332,2003
2398,1961.19,2003
1902,802.6783333333333,2003
976,1312.2566666666667,2003
2244,96.75,2003
1741,1367.2833333333333,2003
1983,554.6816666666666,2003
979,2862.5033333333336,2003
1744,765.2133333333334,2003
2040,635.7733333333333,2003
966,2342.76,2003
711,2747.6833333333334,2003
2219,1024.31,2003
754,1309.9633333333334,2003
2412,229.95333333333335,2003
2207,2253.325,2003
693,1118.0583333333334,2003
2038,542.6616666666666,2003
680,474.5733333333333,2003
180,179.505,2003
2422,495.165,2003
304,2273.43,2003
468,1476.5883333333334,2003
1886,818.615,2003
2218,84.57666666666667,2003
2413,648.4683333333334,2003
1038,680.8,2003
1908,2200.8683333333333,2003
2454,2000.345,2003
