player_id,player,draft_year,rookie_season,age,height_in,weight_lbs,position,games,minutes,mpg,usg_pct,pts,reb,ast,stl,blk,tov,fga,fgm,fg_pct,fg3a,fg3m,fg3_pct,fta,ftm,ft_pct,ftr,off_rating,def_rating,net_rating,pace,bpm,vorp
1627775,Patrick McCaw,2016,2017,,79.0,181.0,Guard,71,1073.995,15.126690140845069,,282,100,77,32,15,36,245,106,0.433,123,41,0.333,37,29,0.784,0.1510204081632653,,,,,,
1627785,Isaiah Whitehead,2016,2017,,76.0,213.0,Guard,73,1643.4716666666666,22.513310502283105,,543,184,192,42,36,142,508,204,0.402,149,44,0.295,113,91,0.805,0.22244094488188976,,,,,,
1627835,Paul Zipser,2016,2017,,80.0,226.0,Forward,44,843.38,19.167727272727273,,240,125,36,15,16,40,221,88,0.398,99,33,0.333,40,31,0.775,0.18099547511312217,,,,,,
1628366,Lonzo Ball,2017,2018,,77.0,190.0,Guard,52,1780.0566666666666,34.23185897435897,,528,360,376,88,43,136,564,203,0.36,295,90,0.305,71,32,0.451,0.12588652482269502,,,,,,
1628369,Jayson Tatum,2017,2018,,80.0,210.0,Forward-Guard,80,2442.911666666667,30.536395833333337,,1112,402,128,83,58,114,835,397,0.475,242,105,0.434,258,213,0.826,0.3089820359281437,,,,,,
1628367,Josh Jackson,2017,2018,,80.0,207.0,Guard-Forward,77,1959.2183333333332,25.444393939393937,,1012,351,119,80,35,146,932,389,0.417,217,57,0.263,279,177,0.634,0.29935622317596566,,,,,,
1628368,De'Aaron Fox,2017,2018,,75.0,185.0,Guard,73,2025.53,27.746986301369862,,844,204,320,70,20,173,797,328,0.412,153,47,0.307,195,141,0.723,0.24466750313676286,,,,,,
1628374,Lauri Markkanen,2017,2018,,85.0,240.0,Forward-Center,68,2020.02,29.706176470588236,,1033,508,79,39,40,83,862,374,0.434,401,145,0.362,166,140,0.843,0.1925754060324826,,,,,,
1628373,Frank Ntilikina,2017,2018,,76.0,200.0,Guard,78,1705.6483333333333,21.867286324786324,,463,177,250,65,18,131,500,182,0.364,157,50,0.318,68,49,0.721,0.136,,,,,,
1628372,Dennis Smith Jr.,2017,2018,,75.0,205.0,Guard,69,2049.105,29.69717391304348,,1048,260,358,71,18,194,1024,404,0.395,339,106,0.313,193,134,0.694,0.1884765625,,,,,,
1628370,Malik Monk,2017,2018,,75.0,200.0,Guard,63,853.505,13.547698412698413,,421,66,91,20,9,49,425,153,0.36,243,83,0.342,38,32,0.842,0.08941176470588236,,,,,,
1628379,Luke Kennard,2017,2018,,77.0,206.0,Guard,73,1462.7733333333333,20.037990867579907,,558,176,124,44,13,69,465,206,0.443,195,81,0.415,76,65,0.855,0.16344086021505377,,,,,,
1628378,Donovan Mitchell,2017,2018,,74.0,215.0,Guard,79,2638.11,33.393797468354435,,1616,296,291,118,27,215,1362,595,0.437,550,187,0.34,297,239,0.805,0.21806167400881057,,,,,,
1628389,Bam Adebayo,2017,2018,,81.0,255.0,Center-Forward,69,1368.185,19.82876811594203,,477,381,101,32,41,66,340,174,0.512,7,0,0.0,179,129,0.721,0.5264705882352941,,,,,,
1628382,Justin Jackson,2017,2018,,80.0,220.0,Forward,68,1506.2583333333334,22.150857843137256,,453,187,74,28,13,40,419,185,0.442,185,57,0.308,36,26,0.722,0.08591885441527446,,,,,,
1628388,T.J. Leaf,2017,2018,,82.0,222.0,Forward,53,459.24333333333334,8.66496855345912,,156,82,9,5,4,10,136,64,0.471,42,18,0.429,16,10,0.625,0.11764705882352941,,,,,,
1628381,John Collins,2017,2018,,81.0,226.0,Forward-Center,74,1784.62,24.116486486486487,,777,541,98,47,80,105,545,314,0.576,47,16,0.34,186,133,0.715,0.3412844036697248,,,,,,
1628386,Jarrett Allen,2017,2018,,81.0,243.0,Center,72,1441.115,20.015486111111112,,587,388,49,28,88,82,397,234,0.589,15,5,0.333,147,114,0.776,0.3702770780856423,,,,,,
1628384,OG Anunoby,2017,2018,,79.0,240.0,Forward-Guard,74,1481.4616666666666,20.01975225225225,,438,184,55,52,14,45,346,163,0.471,197,73,0.371,62,39,0.629,0.1791907514450867,,,,,,
1628398,Kyle Kuzma,2017,2018,,80.0,221.0,Forward,77,2400.905,31.18058441558442,,1242,483,141,49,34,140,1039,468,0.45,434,159,0.366,208,147,0.707,0.20019249278152068,,,,,,
1628404,Josh Hart,2017,2018,,77.0,215.0,Guard,63,1460.5216666666668,23.1828835978836,,496,263,80,47,16,47,375,176,0.469,197,78,0.396,94,66,0.702,0.25066666666666665,,,,,,
1628411,Wes Iwundu,2017,2018,,78.0,195.0,Forward,62,1020.305,16.456532258064517,,229,137,57,33,12,30,218,93,0.427,46,9,0.196,47,34,0.723,0.21559633027522937,,,,,,
1628412,Frank Mason III,2017,2018,,71.0,190.0,Guard,52,983.9933333333333,18.922948717948717,,413,130,147,34,10,65,380,144,0.379,86,31,0.36,115,94,0.817,0.3026315789473684,,,,,,
1628397,Ivan Rabb,2017,2018,,82.0,220.0,Forward,36,515.61,14.3225,,201,158,32,12,13,35,152,86,0.566,0,0,0.0,36,29,0.806,0.23684210526315788,,,,,,
1628400,Semi Ojeleye,2017,2018,,78.0,240.0,Forward,73,1150.21,15.756301369863014,,195,161,20,21,4,25,188,65,0.346,125,40,0.32,41,25,0.61,0.21808510638297873,,,,,,
1628395,Jordan Bell,2017,2018,,79.0,216.0,Forward,57,808.9133333333333,14.191461988304093,,262,207,102,35,56,51,185,116,0.627,4,0,0.0,44,30,0.682,0.23783783783783785,,,,,,
1628407,Dwayne Bacon,2017,2018,,78.0,221.0,Guard-Forward,53,712.9983333333333,13.452798742138365,,175,124,38,16,2,23,192,72,0.375,43,11,0.256,25,20,0.8,0.13020833333333334,,,,,,
1628416,Tyler Dorsey,2017,2018,,76.0,180.0,Guard,56,974.21,17.396607142857142,,405,130,79,17,5,37,382,144,0.377,199,72,0.362,63,45,0.714,0.1649214659685864,,,,,,
1628415,Dillon Brooks,2017,2018,,79.0,225.0,Guard-Forward,82,2349.8316666666665,28.656483739837395,,898,257,135,73,17,124,772,340,0.44,264,94,0.356,166,124,0.747,0.21502590673575128,,,,,,
1628425,Sterling Brown,2017,2018,,77.0,219.0,Guard-Forward,54,776.4466666666667,14.378641975308643,,217,143,25,31,13,25,205,82,0.4,91,32,0.352,24,21,0.875,0.11707317073170732,,,,,,
1628414,Sindarius Thornwell,2017,2018,,76.0,215.0,Guard,73,1155.88,15.833972602739728,,282,140,68,48,25,53,233,100,0.429,61,23,0.377,88,59,0.67,0.3776824034334764,,,,,,
1629028,Deandre Ayton,2018,2019,,84.0,252.0,Center,71,2182.6883333333335,30.74208920187794,,1159,729,125,61,67,126,870,509,0.585,4,0,0.0,189,141,0.746,0.21724137931034482,,,,,,
1628963,Marvin Bagley III,2018,2019,,82.0,235.0,Forward,62,1567.495,25.282177419354838,,923,471,62,33,59,98,706,356,0.504,96,30,0.313,262,181,0.691,0.37110481586402266,,,,,,
1629029,Luka Dončić,2018,2019,,80.0,230.0,Forward-Guard,72,2317.74,32.19083333333333,,1526,563,429,77,25,247,1186,506,0.427,514,168,0.327,485,346,0.713,0.40893760539629004,,,,,,
1628991,Jaren Jackson Jr.,2018,2019,,82.0,242.0,Forward-Center,58,1514.6883333333333,26.11531609195402,,798,272,64,52,82,98,589,298,0.506,142,51,0.359,197,151,0.766,0.33446519524617996,,,,,,
1629027,Trae Young,2018,2019,,74.0,164.0,Guard,81,2503.2816666666668,30.90471193415638,,1549,301,653,72,15,308,1256,525,0.418,482,156,0.324,414,343,0.829,0.32961783439490444,,,,,,
1628964,Mo Bamba,2018,2019,,84.0,231.0,Center,47,766.1933333333334,16.301985815602837,,292,233,39,13,64,43,243,117,0.481,70,21,0.3,63,37,0.587,0.25925925925925924,,,,,,
1628976,Wendell Carter Jr.,2018,2019,,82.0,270.0,Center-Forward,44,1109.8,25.222727272727273,,455,307,78,26,58,65,371,180,0.485,32,6,0.188,112,89,0.795,0.3018867924528302,,,,,,
1629012,Collin Sexton,2018,2019,,75.0,190.0,Guard,82,2605.0233333333335,31.76857723577236,,1371,236,243,44,6,185,1206,519,0.43,296,119,0.402,255,214,0.839,0.21144278606965175,,,,,,
1628969,Mikal Bridges,2018,2019,,78.0,209.0,Guard-Forward,82,2417.115,29.477012195121947,,684,264,173,129,38,70,563,242,0.43,313,105,0.335,118,95,0.805,0.20959147424511546,,,,,,
1628983,Shai Gilgeous-Alexander,2018,2019,,78.0,195.0,Guard,82,2173.9066666666668,26.511056910569106,,889,232,270,96,45,141,716,341,0.476,139,51,0.367,195,156,0.8,0.2723463687150838,,,,,,
1628970,Miles Bridges,2018,2019,,79.0,225.0,Forward,80,1696.3333333333333,21.204166666666666,,597,323,95,55,49,50,511,237,0.464,200,65,0.325,77,58,0.753,0.1506849315068493,,,,,,
1629010,Jerome Robinson,2018,2019,,77.0,190.0,Guard,33,320.52,9.712727272727273,,112,41,19,11,3,13,110,44,0.4,57,18,0.316,9,6,0.667,0.08181818181818182,,,,,,
1628989,Kevin Huerter,2018,2019,,78.0,198.0,Guard-Forward,75,2048.53,27.313733333333335,,727,245,214,65,25,109,657,275,0.419,353,136,0.385,56,41,0.732,0.0852359208523592,,,,,,
1629006,Josh Okogie,2018,2019,,76.0,213.0,Guard,74,1757.17,23.745540540540542,,570,218,91,88,33,63,508,196,0.386,215,60,0.279,162,118,0.728,0.3188976377952756,,,,,,
1628960,Grayson Allen,2018,2019,,75.0,198.0,Guard,38,416.29333333333335,10.955087719298247,,211,23,25,6,6,33,178,67,0.376,99,32,0.323,60,45,0.75,0.33707865168539325,,,,,,
1628990,Chandler Hutchison,2018,2019,,78.0,210.0,Forward-Guard,44,894.615,20.33215909090909,,229,185,34,23,6,25,209,96,0.459,50,14,0.28,38,23,0.605,0.18181818181818182,,,,,,
1629021,Moritz Wagner,2018,2019,,83.0,245.0,Forward-Center,43,446.18,10.376279069767442,,207,85,24,11,13,39,171,71,0.415,77,22,0.286,53,43,0.811,0.30994152046783624,,,,,,
1629013,Landry Shamet,2018,2019,,77.0,190.0,Guard,79,1801.8933333333334,22.808776371308017,,722,134,117,37,10,45,557,240,0.431,396,167,0.422,93,75,0.806,0.16696588868940754,,,,,,
1629016,Omari Spellman,2018,2019,,80.0,245.0,Forward,46,804.5416666666666,17.49003623188406,,272,194,47,26,25,31,244,98,0.402,128,44,0.344,45,32,0.711,0.18442622950819673,,,,,,
1629059,Elie Okobo,2018,2019,,75.0,190.0,Forward-Guard,53,958.19,18.079056603773587,,304,98,127,32,7,69,290,114,0.393,132,39,0.295,47,37,0.787,0.16206896551724137,,,,,,
1628975,Jevon Carter,2018,2019,,72.0,200.0,Guard,39,576.5016666666667,14.782094017094018,,172,66,69,26,11,33,185,56,0.303,102,34,0.333,32,26,0.813,0.17297297297297298,,,,,,
1628973,Jalen Brunson,2018,2019,,74.0,190.0,Guard,73,1591.2583333333334,21.798059360730594,,678,169,230,37,4,88,565,264,0.467,181,63,0.348,120,87,0.725,0.21238938053097345,,,,,,
1629011,Mitchell Robinson,2018,2019,,84.0,240.0,Center-Forward,66,1359.5083333333334,20.59861111111111,,485,423,37,52,161,35,291,202,0.694,0,0,0.0,135,81,0.6,0.4639175257731959,,,,,,
1629066,Rodions Kurucs,2018,2019,,81.0,228.0,Forward,63,1293.75,20.535714285714285,,534,246,52,41,25,77,449,202,0.45,184,58,0.315,92,72,0.783,0.20489977728285078,,,,,,
1628971,Bruce Brown,2018,2019,,76.0,202.0,Guard-Forward,74,1449.3166666666666,19.585360360360358,,319,185,91,40,36,46,314,125,0.398,93,24,0.258,60,45,0.75,0.1910828025477707,,,,,,
1628382,Justin Jackson,2018,2019,,80.0,220.0,Forward,81,1613.25,19.916666666666668,,583,212,96,32,14,29,485,217,0.447,245,87,0.355,79,62,0.785,0.16288659793814433,,,,,,
1628977,Hamidou Diallo,2018,2019,,77.0,202.0,Guard,51,526.28,10.319215686274509,,190,97,17,21,10,23,165,75,0.455,24,4,0.167,59,36,0.61,0.3575757575757576,,,,,,
1629001,De'Anthony Melton,2018,2019,,74.0,200.0,Guard,50,983.89,19.6778,,250,134,159,68,23,75,256,100,0.391,95,29,0.305,28,21,0.75,0.109375,,,,,,
1629004,Svi Mykhailiuk,2018,2019,,79.0,205.0,Guard-Forward,42,440.13,10.479285714285714,,133,36,37,14,1,21,140,46,0.329,89,29,0.326,20,12,0.6,0.14285714285714285,,,,,,
1628966,Keita Bates-Diop,2018,2019,,80.0,229.0,Forward,30,503.37666666666667,16.779222222222224,,151,83,17,18,14,14,142,60,0.423,52,13,0.25,28,18,0.643,0.19718309859154928,,,,,,
1629630,Ja Morant,2019,2020,,74.0,174.0,Guard,67,2074.3233333333333,30.96004975124378,,1193,259,488,58,18,220,937,447,0.477,179,60,0.335,308,239,0.776,0.3287086446104589,,,,,,
1629628,RJ Barrett,2019,2020,,78.0,214.0,Forward-Guard,56,1704.4216666666666,30.43610119047619,,803,279,143,55,17,124,727,292,0.402,197,63,0.32,254,156,0.614,0.3493810178817056,,,,,,
1629631,De'Andre Hunter,2019,2020,,79.0,221.0,Forward-Guard,63,2017.935,32.03071428571428,,778,286,112,44,18,103,683,280,0.41,304,108,0.355,144,110,0.764,0.2108345534407028,,,,,,
1629636,Darius Garland,2019,2020,,73.0,192.0,Guard,59,1823.9683333333332,30.91471751412429,,728,111,229,42,4,151,699,280,0.401,296,105,0.355,72,63,0.875,0.10300429184549356,,,,,,
1629633,Jarrett Culver,2019,2020,,78.0,195.0,Guard-Forward,63,1505.6066666666666,23.898518518518518,,580,212,110,57,38,81,569,230,0.404,221,66,0.299,117,54,0.462,0.2056239015817223,,,,,,
1629632,Coby White,2019,2020,,76.0,195.0,Guard,65,1674.0,25.753846153846155,,859,230,175,49,6,109,792,312,0.394,376,133,0.354,129,102,0.791,0.16287878787878787,,,,,,
1629637,Jaxson Hayes,2019,2020,,84.0,220.0,Center-Forward,64,1079.715,16.870546875,,472,259,56,26,55,53,259,174,0.672,4,1,0.25,190,123,0.647,0.7335907335907336,,,,,,
1629060,Rui Hachimura,2019,2020,,80.0,230.0,Forward,48,1444.0316666666668,30.083993055555556,,649,294,87,37,8,53,545,254,0.466,87,25,0.287,140,116,0.829,0.25688073394495414,,,,,,
1629629,Cam Reddish,2019,2020,,79.0,217.0,Forward-Guard,58,1550.745,26.736982758620687,,610,216,87,62,28,96,554,213,0.384,250,83,0.332,126,101,0.802,0.22743682310469315,,,,,,
1629023,P.J. Washington,2019,2020,,79.0,230.0,Forward,58,1758.9916666666666,30.32744252873563,,710,316,123,51,44,93,589,268,0.455,230,86,0.374,136,88,0.647,0.23089983022071306,,,,,,
1629639,Tyler Herro,2019,2020,,77.0,195.0,Guard,55,1508.08,27.41963636363636,,743,224,121,34,9,87,631,270,0.428,298,116,0.389,100,87,0.87,0.15847860538827258,,,,,,
1629635,Sekou Doumbouya,2019,2020,,81.0,230.0,Forward,38,753.7266666666667,19.834912280701754,,243,118,19,20,8,35,236,92,0.39,98,28,0.286,46,31,0.674,0.19491525423728814,,,,,,
1629638,Nickeil Alexander-Walker,2019,2020,,77.0,205.0,Guard,47,590.8033333333333,12.570283687943261,,267,84,89,17,8,54,266,98,0.368,133,46,0.346,37,25,0.676,0.13909774436090225,,,,,,
1629048,Goga Bitadze,2019,2020,,83.0,250.0,Center-Forward,54,471.2916666666667,8.727623456790123,,172,106,23,10,37,28,150,70,0.467,42,8,0.19,33,24,0.727,0.22,,,,,,
1629680,Matisse Thybulle,2019,2020,,77.0,202.0,Guard-Forward,65,1287.4316666666666,19.806641025641024,,305,107,79,93,47,51,265,112,0.423,157,56,0.357,41,25,0.61,0.15471698113207547,,,,,,
1629634,Brandon Clarke,2019,2020,,80.0,215.0,Forward,58,1300.02,22.41413793103448,,700,345,81,32,48,55,479,296,0.618,64,23,0.359,112,85,0.759,0.23382045929018788,,,,,,
1629684,Grant Williams,2019,2020,,79.0,236.0,Forward,69,1043.2233333333334,15.119178743961353,,237,178,68,30,36,50,211,87,0.412,96,24,0.25,54,39,0.722,0.2559241706161137,,,,,,
1629660,Ty Jerome,2019,2020,,77.0,195.0,Guard-Forward,31,327.59,10.567419354838709,,102,46,44,15,3,18,113,38,0.336,50,14,0.28,16,12,0.75,0.1415929203539823,,,,,,
1629642,Nassir Little,2019,2020,,78.0,220.0,Forward-Guard,48,572.485,11.926770833333334,,172,108,22,13,14,15,151,65,0.43,59,14,0.237,44,28,0.636,0.2913907284768212,,,,,,
1629673,Jordan Poole,2019,2020,,76.0,194.0,Guard,57,1273.89,22.348947368421054,,503,118,134,35,10,74,502,167,0.333,265,74,0.279,119,95,0.798,0.23705179282868527,,,,,,
1629645,Kevin Porter Jr.,2019,2020,,77.0,203.0,Guard-Forward,50,1161.72,23.2344,,498,162,109,46,14,93,421,186,0.442,158,53,0.335,101,73,0.723,0.23990498812351543,,,,,,
1628998,Cody Martin,2019,2020,,78.0,205.0,Forward,48,902.695,18.806145833333336,,238,158,95,39,9,44,207,89,0.43,77,18,0.234,65,42,0.646,0.3140096618357488,,,,,,
1629655,Daniel Gafford,2019,2020,,82.0,265.0,Forward-Center,43,609.0533333333333,14.164031007751937,,220,106,21,13,56,29,134,94,0.701,0,0,0.0,60,32,0.533,0.44776119402985076,,,,,,
1629672,Eric Paschall,2019,2020,,78.0,255.0,Forward,60,1653.795,27.56325,,837,275,127,32,13,94,640,318,0.497,129,37,0.287,212,164,0.774,0.33125,,,,,,
1629611,Terance Mann,2019,2020,,78.0,215.0,Guard-Forward,41,362.12,8.83219512195122,,99,55,53,11,5,18,79,37,0.468,20,7,0.35,27,18,0.667,0.34177215189873417,,,,,,
1630162,Anthony Edwards,2020,2021,,76.0,225.0,Guard,72,2314.1666666666665,32.1412037037037,,1392,336,211,82,36,160,1211,505,0.417,520,171,0.329,272,211,0.776,0.22460776218001652,,,,,,
1630163,LaMelo Ball,2020,2021,,79.0,180.0,Guard,51,1468.5733333333333,28.795555555555556,,803,302,313,81,18,145,672,293,0.436,261,92,0.352,165,125,0.758,0.24553571428571427,,,,,,
1630172,Patrick Williams,2020,2021,,78.0,215.0,Forward,71,1983.3566666666666,27.934600938967133,,655,327,99,64,46,98,528,255,0.483,138,54,0.391,125,91,0.728,0.23674242424242425,,,,,,
1630171,Isaac Okoro,2020,2021,,76.0,225.0,Forward-Guard,67,2173.235,32.43634328358209,,646,206,128,62,24,86,559,235,0.42,214,62,0.29,157,114,0.726,0.2808586762075134,,,,,,
1630168,Onyeka Okongwu,2020,2021,,82.0,240.0,Forward-Center,50,601.2083333333334,12.024166666666668,,228,163,18,23,33,29,149,96,0.644,3,0,0.0,57,36,0.632,0.3825503355704698,,,,,,
1630167,Obi Toppin,2020,2021,,81.0,220.0,Forward,62,683.08,11.01741935483871,,253,138,29,17,15,23,209,104,0.498,85,26,0.306,26,19,0.731,0.12440191387559808,,,,,,
1630169,Tyrese Haliburton,2020,2021,,77.0,185.0,Guard,58,1745.6766666666667,30.097873563218393,,753,173,309,77,28,92,619,292,0.472,296,121,0.409,56,48,0.857,0.09046849757673667,,,,,,
1630184,Kira Lewis Jr.,2020,2021,,73.0,170.0,Guard,54,904.4433333333334,16.748950617283953,,343,71,124,38,10,34,337,130,0.386,120,40,0.333,51,43,0.843,0.1513353115727003,,,,,,
1630174,Aaron Nesmith,2020,2021,,77.0,215.0,Guard-Forward,46,668.7316666666667,14.537644927536233,,218,127,23,15,9,23,178,78,0.438,108,40,0.37,28,22,0.786,0.15730337078651685,,,,,,
1630191,Isaiah Stewart,2020,2021,,80.0,250.0,Forward-Center,68,1454.8283333333334,21.39453431372549,,537,453,59,39,86,67,409,226,0.553,63,21,0.333,92,64,0.696,0.22493887530562348,,,,,,
1630197,Aleksej Pokusevski,2020,2021,,84.0,210.0,Forward,45,1089.915,24.220333333333333,,367,212,97,20,42,99,408,139,0.341,207,58,0.28,42,31,0.738,0.10294117647058823,,,,,,
1630182,Josh Green,2020,2021,,78.0,200.0,Guard,39,444.63166666666666,11.400811965811966,,101,78,28,16,3,17,93,42,0.452,25,4,0.16,23,13,0.565,0.24731182795698925,,,,,,
1630180,Saddiq Bey,2020,2021,,80.0,215.0,Guard-Forward,70,1909.0166666666667,27.271666666666665,,857,318,95,52,14,60,691,279,0.404,460,175,0.38,147,124,0.844,0.21273516642547033,,,,,,
1630192,Zeke Nnaji,2020,2021,,82.0,240.0,Forward-Center,42,397.2783333333333,9.459007936507936,,136,65,10,8,4,7,104,50,0.481,59,24,0.407,15,12,0.8,0.14423076923076922,,,,,,
1630202,Payton Pritchard,2020,2021,,73.0,195.0,Guard,66,1267.5583333333334,19.205429292929296,,510,158,120,37,9,53,418,184,0.44,248,102,0.411,45,40,0.889,0.1076555023923445,,,,,,
1630183,Jaden McDaniels,2020,2021,,81.0,185.0,Forward,63,1510.7833333333333,23.98068783068783,,427,232,71,35,60,47,367,164,0.447,198,72,0.364,45,27,0.6,0.1226158038147139,,,,,,
1630201,Malachi Flynn,2020,2021,,73.0,185.0,Guard,47,927.545,19.735,,353,116,137,38,7,43,340,127,0.374,168,54,0.321,56,45,0.804,0.16470588235294117,,,,,,
1630217,Desmond Bane,2020,2021,,78.0,215.0,Guard,68,1518.965,22.337720588235292,,625,210,118,41,16,59,499,234,0.469,271,117,0.432,49,40,0.816,0.09819639278557114,,,,,,
1630177,Théo Maledon,2020,2021,,76.0,175.0,Guard,65,1777.7016666666666,27.34925641025641,,658,211,227,56,11,141,614,226,0.368,313,105,0.335,135,101,0.748,0.21986970684039087,,,,,,
1630240,Saben Lee,2020,2021,,74.0,183.0,Guard,48,780.595,16.262395833333333,,267,97,174,32,13,55,210,99,0.471,23,8,0.348,89,61,0.685,0.4238095238095238,,,,,,
1630198,Isaiah Joe,2020,2021,,76.0,165.0,Guard,41,382.8233333333333,9.337154471544714,,153,36,20,12,4,11,133,48,0.361,106,39,0.368,24,18,0.75,0.18045112781954886,,,,,,
1630595,Cade Cunningham,2021,2022,,78.0,220.0,Guard,64,2088.055,32.625859375,,1114,354,356,78,43,234,1031,429,0.416,363,114,0.314,168,142,0.845,0.1629485935984481,,,,,,
1630224,Jalen Green,2021,2022,,76.0,186.0,Guard,67,2137.7233333333334,31.9063184079602,,1157,226,176,44,18,135,954,406,0.426,458,157,0.343,236,188,0.797,0.24737945492662475,,,,,,
1630596,Evan Mobley,2021,2022,,83.0,215.0,Center,69,2331.036666666667,33.78314009661836,,1034,570,174,56,115,133,830,422,0.508,92,23,0.25,252,167,0.663,0.3036144578313253,,,,,,
1630567,Scottie Barnes,2021,2022,,80.0,237.0,Forward-Guard,74,2617.2883333333334,35.36876126126126,,1134,557,256,80,55,136,932,459,0.492,193,58,0.301,215,158,0.735,0.23068669527896996,,,,,,
1630591,Jalen Suggs,2021,2022,,77.0,205.0,Guard,48,1306.6533333333334,27.221944444444446,,564,171,209,59,19,143,548,198,0.361,196,42,0.214,163,126,0.773,0.29744525547445255,,,,,,
1630581,Josh Giddey,2021,2022,,79.0,216.0,Guard,54,1700.3516666666667,31.487993827160494,,674,421,345,51,20,171,670,281,0.419,213,56,0.263,79,56,0.709,0.11791044776119403,,,,,,
1630532,Franz Wagner,2021,2022,,82.0,220.0,Forward,79,2429.0466666666666,30.747426160337554,,1197,356,231,68,34,119,975,456,0.468,271,96,0.354,219,189,0.863,0.2246153846153846,,,,,,
1630558,Davion Mitchell,2021,2022,,72.0,202.0,Guard,75,2075.825,27.677666666666664,,861,166,313,55,24,114,843,352,0.418,320,101,0.316,85,56,0.659,0.10083036773428232,,,,,,
1630533,Ziaire Williams,2021,2022,,81.0,185.0,Forward,62,1346.4666666666667,21.71720430107527,,501,129,65,35,12,41,424,191,0.45,242,76,0.314,55,43,0.782,0.12971698113207547,,,,,,
1630547,James Bouknight,2021,2022,,76.0,190.0,Guard,31,304.4766666666667,9.821827956989248,,142,52,26,7,1,15,141,49,0.348,49,17,0.347,31,27,0.871,0.2198581560283688,,,,,,
1630537,Chris Duarte,2021,2022,,77.0,190.0,Guard,55,1540.8266666666666,28.0150303030303,,720,226,114,56,10,90,621,268,0.432,255,94,0.369,112,90,0.804,0.18035426731078905,,,,,,
1630541,Moses Moody,2021,2022,,77.0,211.0,Guard,52,607.12,11.675384615384615,,228,80,23,7,10,13,183,80,0.437,110,40,0.364,36,28,0.778,0.19672131147540983,,,,,,
1630557,Corey Kispert,2021,2022,,78.0,224.0,Forward,77,1801.0583333333334,23.390367965367965,,634,209,85,35,22,50,514,234,0.455,320,112,0.35,62,54,0.871,0.12062256809338522,,,,,,
1630578,Alperen Şengün,2021,2022,,83.0,243.0,Center,72,1489.2933333333333,20.68462962962963,,692,393,185,59,68,145,525,249,0.474,117,29,0.248,232,165,0.711,0.4419047619047619,,,,,,
1630544,Tre Mann,2021,2022,,76.0,178.0,Guard,60,1366.925,22.782083333333333,,625,171,91,47,12,71,588,231,0.393,272,98,0.36,82,65,0.793,0.13945578231292516,,,,,,
1630553,Keon Johnson,2021,2022,,77.0,185.0,Guard,37,696.2466666666667,18.81747747747748,,267,81,76,28,12,46,272,96,0.353,100,34,0.34,51,41,0.804,0.1875,,,,,,
1630543,Isaiah Jackson,2021,2022,,80.0,205.0,Forward,36,541.045,15.029027777777777,,297,149,10,25,52,40,206,116,0.563,16,5,0.313,88,60,0.682,0.42718446601941745,,,,,,
1630528,Josh Christopher,2021,2022,,76.0,215.0,Guard,74,1333.7416666666666,18.023536036036035,,587,186,150,65,13,114,500,224,0.448,189,56,0.296,113,83,0.735,0.226,,,,,,
1630538,Bones Hyland,2021,2022,,74.0,169.0,Guard,69,1309.8583333333333,18.983454106280192,,698,188,191,41,20,86,571,230,0.403,358,131,0.366,125,107,0.856,0.21891418563922943,,,,,,
1630560,Cam Thomas,2021,2022,,75.0,210.0,Guard,67,1176.06,17.553134328358208,,570,161,78,33,8,55,503,218,0.433,174,47,0.27,105,87,0.829,0.20874751491053678,,,,,,
1630549,Day'Ron Sharpe,2021,2022,,82.0,265.0,Center,32,390.67,12.2084375,,198,160,17,10,15,30,149,86,0.577,7,2,0.286,41,24,0.585,0.2751677852348993,,,,,,
1630526,Jeremiah Robinson-Earl,2021,2022,,81.0,240.0,Forward,49,1087.1083333333333,22.185884353741496,,366,274,49,29,15,39,324,134,0.414,165,58,0.352,54,40,0.741,0.16666666666666666,,,,,,
1630529,Herbert Jones,2021,2022,,79.0,206.0,Forward,78,2335.1833333333334,29.938247863247863,,742,296,167,130,60,100,576,274,0.476,169,57,0.337,163,137,0.84,0.2829861111111111,,,,,,
1630540,Miles McBride,2021,2022,,74.0,195.0,Guard,40,372.21166666666664,9.305291666666665,,89,42,41,14,1,5,108,32,0.296,68,17,0.25,12,8,0.667,0.1111111111111111,,,,,,
1630245,Ayo Dosunmu,2021,2022,,76.0,200.0,Guard,77,2109.641666666667,27.397943722943726,,679,214,256,60,29,108,535,278,0.52,186,70,0.376,78,53,0.679,0.14579439252336449,,,,,,
1630587,Isaiah Livers,2021,2022,,78.0,232.0,Forward,19,383.25666666666666,20.17140350877193,,121,57,21,13,7,15,90,41,0.456,64,27,0.422,14,12,0.857,0.15555555555555556,,,,,,
1630556,Kessler Edwards,2021,2022,,79.0,203.0,Forward,48,987.195,20.5665625,,284,172,31,29,24,42,267,110,0.412,136,48,0.353,19,16,0.842,0.07116104868913857,,,,,,
1630572,Sandro Mamukelashvili,2021,2022,,81.0,240.0,Forward-Center,41,407.00166666666667,9.926869918699188,,154,82,22,9,9,15,115,57,0.496,52,22,0.423,22,18,0.818,0.19130434782608696,,,,,,
1630598,Aaron Wiggins,2021,2022,,77.0,190.0,Guard,50,1208.75,24.175,,416,178,68,30,10,54,337,156,0.463,138,42,0.304,85,62,0.729,0.2522255192878338,,,,,,
